id,00Bibliográfia,01Sorszám_RMNY,01Sorszám_RMNY-S,cities,olimCities
ermk8310,RMNY,1997,,Budapest=1,
ermk8311,RMNY,1998,,"Budapest=4, Cluj-Napoca=2, Debrecen=1, Levoča=1, Pápa=1, Sárospatak=1",
ermk8313,RMNY,1999,,,
ermk8314,RMNY,2000,,Cluj-Napoca=1,
ermk8315,RMNY,2001,,,
ermk8316,RMNY,2002,,Budapest=2,Szarvas
ermk8317,RMNY,2003,,Budapest=1,
ermk8318,RMNY,2004,,Budapest=2,
ermk8319,RMNY,2005,,,
ermk8320,RMNY,2006,,,
ermk8321,RMNY,2007,,"Budapest=1, Cluj-Napoca=1, Halle=1",Berlin
ermk8322,RMNY,2008,,Budapest=2,
ermk8323,RMNY,2009,,"Budapest=1, Halle=1",
ermk8325,RMNY,2010,,,
ermk8326,RMNY,2011,,"Halle=2, Martin=1",
ermk8327,RMNY,2012,,"Budapest=2, Cluj-Napoca=2, Levoča=1, Sárospatak=1","Budapest, Miskolc"
ermk8328,RMNY,2013,,Budapest=1,
ermk8329,RMNY,2014,,"Budapest=3, Prešov=1",
ermk8330,RMNY,2015,,"Budapest=1, Halle=1, Prešov=1, Sárospatak=1",
ermk8331,RMNY,2016,,"Budapest=3, Cluj-Napoca=1, Firenze=1, Szeged=1, Székesfehérvár=1",
ermk8332,RMNY,2017,,Budapest=1,
ermk8333,RMNY,2018,,"Brno=1, London=1, Martin=1, Wien=1",
,RMNY,2019,,"Budapest=2, Kraków=1, München=1, Pannonhalma=1, Praha=1, Wien=2",Alsókubin
ermk8336,RMNY,2020,,,Lemberg
ermk8338,RMNY,2021,,Kraków=2,
ermk8339,RMNY,2022,,,
ermk8340,RMNY,2023,,"Bratislava=1, Budapest=3, Cluj-Napoca=1, Martin=1, Pannonhalma=1, Sárospatak=1, Sopron=1, Szeged=1",
ermk8341,RMNY,2024,,Budapest=1,
ermk8342,RMNY,2025,,Sibiu=1,
ermk8343,RMNY,2026,,,
ermk8344,RMNY,2027,,Budapest=1,
ermk8345,RMNY,2028,,Budapest=2,
ermk8346,RMNY,2029,,"Banská Bystrica=1, Martin=1, Prešov=1",
ermk8347,RMNY,2030,,Trenčín=1,
ermk8348,RMNY,2031,,"Budapest=4, Praha=1",
ermk8349,RMNY,2032,,,
ermk8350,RMNY,2033,,"Budapest=1, Martin=1",
ermk8351,RMNY,2034,,"Bratislava=2, Budapest=1",
ermk8352,RMNY,2035,,"Banská Bystrica=1, Bratislava=1, Budapest=4, Levoča=1, Martin=1, Nitra=1",
ermk8353,RMNY,2036,,,
ermk8355,RMNY,2037,,Budapest=1,
ermk8356,RMNY,2038,,"Budapest=1, Martin=1, Moszkva=1",Debrecen
ermk8357,RMNY,2039,,"Budapest=1, Martin=1, Pannonhalma=1","Debrecen, Kolozsvár, Kolozsvár"
ermk8358,RMNY,2040,,Sibiu=1,
ermk8359,RMNY,2041,,Budapest=1,
ermk8360,RMNY,2042,,"Budapest:=3, Cluj-Napoca=1, Debrecen=2, Oradea=1, Pápa=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8361,RMNY,2043,,"Budapest=1, Pápa=1",
ermk8362,RMNY,2044,,Budapest=2,
ermk8364,RMNY,2045,,Budapest=2,
ermk8365,RMNY,2046,,Budapest=1,
ermk8366,RMNY,2047,,"Budapest=5, Eger=1, Kežmarok=1, Levoča=1, Martin=1, Wien=1",
ermk8367,RMNY,2048,,,
ermk8368,RMNY,2049,,"Budapest=1, Berlin=1",
ermk8369,RMNY,2050,,Sopron=1,
ermk8370,RMNY,2051,,"Budapest=1, Cluj-Napoca=1, Târgu Mureş=1",
ermk8371,RMNY,2052,,"Budapest=2, Košice=1, Martin=1, Prešov=1",
ermk8372,RMNY,2053,,Nagykálló=1,
ermk8374,RMNY,2054,,Budapest=1,
ermk8375,RMNY,2055,,Sibiu=1,
ermk8376,RMNY,2056,,"Bratislava=1, Budapest=4, Pápa=1, Szeged=1, Sárospatak=1",Keszthely
ermk8378,RMNY,2057,,"Budapest=3, Cluj-Napoca=1, Sighişoara=1",
ermk8379,RMNY,2058,,Budapest=1,
ermk8380,RMNY,2059,,Cluj-Napoca=2,
ermk8381,RMNY,2060,,,
ermk8382,RMNY,2061,,,
ermk8383,RMNY,2062,,,
ermk8384,RMNY,2063,,Kremnica=1,
ermk8386,RMNY,2064,,"Budapest=1, Cluj-Napoca=1, Levoča=1, Sibiu=1, Sighişoara=1, Užhorod=1",
ermk8387,RMNY,2065,,,
ermk8389,RMNY,2066,,Budapest=1,
ermk8390,RMNY,2067,,Budapest=2,
ermk8391,RMNY,2068,,"Budapest=4, Cluj-Napoca=3, Debrecen=1, Sárospatak=1",
ermk8392,RMNY,2069,,,Kecskemét
ermk8393,RMNY,2070,,,Turócszentmárton
ermk8394,RMNY,2071,,"Budapest=3, Cluj-Napoca=1, Debrecen=1, Olomouc=1, Pannonhalma=1, Prešov=1",
ermk8395,RMNY,2072,,Kežmarok=1,
ermk8397,RMNY,2073,,"Budapest=1, Halle=1",
ermk8398,RMNY,2074,,Budapest=2,
ermk8401,RMNY,2075,,"Budapest=5, Debrecen=1, London=1, Szeged=1",Sopron
ermk8402,RMNY,2076,,,
ermk8404,RMNY,2077,,"Cluj-Napoca=1, München=1",
ermk8405,RMNY,2078,,Sibiu=1,
ermk8406,RMNY,2079,,,
ermk8407,RMNY,2080,,,
ermk8409,RMNY,2081,,Budapest=1,
ermk8410,RMNY,2082,,Bratislava=1,
ermk8411,RMNY,2083,,Budapest=1,
ermk8412,RMNY,2084,,Praha=1,
ermk8413,RMNY,2085,,,
ermk8414,RMNY,2086,,,
ermk8415,RMNY,2087,,"Budapest=3, Csurgó=1, Kecskemét=1, Pápa=1",Kunszentmiklós
ermk8416,RMNY,2088,,,
ermk8417,RMNY,2089,,"Berlin=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, Odorhei=1, Sárospatak=1",
ermk8418,RMNY,2090,,"Budapest=2, Praha=1",
,RMNY,2091,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Göttingen=1, London=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8421,RMNY,2092,,"Budapest=4, Keszthely=1, Levoča=1, Târgu Mureş=1, Wien=1",Pécs
ermk8422,RMNY,2093,,Kraków=1,Sepsiszentgyörgy
ermk8423,RMNY,2094,,Budapest=1,Kolozsvár
ermk8424,RMNY,2095,,"Budapest=6, Cluj-Napoca=1, Martin=1, Sárospatak=1, Târgu Mureş=1",Debrecen
ermk8425,RMNY,2096,,"Budapest=3, Cluj-Napoca=2, Hajdúnánás=1, London=1, Martin=1, Târgu Mureş=1, Wien=1",
ermk8426,RMNY,2097,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Hajdúnánás=1, London=1, Martin=1, Târgu Mureş=1, Wien=1",
ermk8427,RMNY,2098,,Budapest=7,
ermk8428,RMNY,2099,,"Bratislava=1, Budapest=3, Cluj-Napoca=1, Debrecen=2, Heidelberg=1, Paris=1, Praha=1, Sárospatak=1, Szeged=1",
ermk8429,RMNY,2100,,"Budapest=4, Cluj-Napoca=1, Sighişoara=1",
ermk8430,RMNY,2101,,"Cluj-Napoca=1, Târgu Mureş=1",
ermk8431,RMNY,2102,,"Budapest=1, Cluj-Napoca=2",
,RMNY,2103,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Praha=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8434,RMNY,2104,,"Budapest=2, Cluj-Napoca=1",
ermk8435,RMNY,2105,,"Braşov=1, Budapest=1, Cluj-Napoca=1",
ermk8436,RMNY,2106,,Budapest=1,
ermk8439,RMNY,2107,,,
ermk8443,RMNY,2108,,,
ermk8445,RMNY,2109,,,
ermk8446,RMNY,2110,,Budapest=1,
ermk8447,RMNY,2111,,"Budapest=1, Martin=1, Praha=1",
ermk8449,RMNY,2112,,Budapest=1,
ermk8451,RMNY,2113,,,
ermk8452,RMNY,2114,,Budapest=1,
ermk8453,RMNY,2115,,Budapest=1,
ermk8454,RMNY,2116,,"Brno=1, Budapest=1",Pozsony
ermk8455,RMNY,2117,,,
ermk8456,RMNY,2118,,Martin=1,
ermk8457,RMNY,2119,,,
ermk8458,RMNY,2120,,Martin=1,
ermk8459,RMNY,2121,,,
ermk8460,RMNY,2122,,Kremnica=1,
ermk8461,RMNY,2123,,,Cieszyn
,RMNY,2124,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Sárospatak=1, Sibiu=1, Szeged=1, Târgu Mureş=2",
ermk8465,RMNY,2125,,,
ermk8466,RMNY,2126,,,
ermk8467,RMNY,2127,,"Budapest=2, Cluj-Napoca=1, Sárospatak=1, Sibiu=2",Debrecen
ermk8468,RMNY,2128,,,
ermk8469,RMNY,2129,,,
ermk8470,RMNY,2130,,"Budapest=3, Cluj-Napoca=1, Sárospatak=1, Târgu Mureş=1",Debrecen
ermk8471,RMNY,2131,,Budapest=1,
ermk8472,RMNY,2132,,"Budapest=2, Debrecen=2, Sárospatak=1, Târgu Mureş=1",
ermk8473,RMNY,2133,,"Budapest=3, Cambridge=1, Cluj-Napoca=1, Debrecen=2, Göttingen=1, London=1, Szeged=1",
ermk8474,RMNY,2134,,,
ermk8475,RMNY,2135,,,
ermk8476,RMNY,2136,,"Budapest=2, Pannonhalma=1",
ermk8477,RMNY,2137,,,Brassó
ermk8478,RMNY,2138,,"Budapest=2, Cluj-Napoca=2, Sighişoara=1",
ermk8479,RMNY,2139,,Mediaş=1,
ermk8480,RMNY,2140,,Cluj-Napoca=1,
ermk8481,RMNY,2141,,"Berlin=1, Budapest=3, Cluj-Napoca=1, Debrecen=1, Sárospatak=1, Sibiu=1, Székesfehérvár=1, Târgu Mureş=1",
ermk8483,RMNY,2142,,,
ermk8484,RMNY,2143,,Cluj-Napoca=1,
ermk8485,RMNY,2144,,Cluj-Napoca=1,
ermk8486,RMNY,2145,,,
,RMNY,2146,,"Budapest=1, Weimar=1",
ermk8490,RMNY,2147,,"Bratislava=1, Budapest=3, Liptovský Mikuláš=1, Miskolc=1, Prešov=2, Szeged=1",Besztercebánya
ermk8491,RMNY,2148,,,
ermk8495,RMNY,2149,,Sibiu=1,
ermk8501,RMNY,2150,,"Budapest=1, Sibiu=1",
ermk8502,RMNY,2151,,,
ermk8503,RMNY,2152,,Praha=1,
ermk8504,RMNY,2153,,,
ermk8506,RMNY,2154,,"Budapest=1, Wien=1",
ermk8507,RMNY,2155,,Budapest=2,
ermk8508,RMNY,2156,,Budapest=1,
ermk8510,RMNY,2157,,Budapest=1,
ermk8511,RMNY,2158,,"Bratislava=1, Budapest=2, Cluj-Napoca=1, Debrecen=1, Pápa=1, Sibiu=1, Târgu Mureş=1",
ermk8512,RMNY,2159,,,
ermk8514,RMNY,2160,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Sárospatak=1, Sibiu=1, Szeged=1, Târgu Mureş=1",
ermk8515,RMNY,2161,,,
ermk8516,RMNY,2162,,,
,RMNY,2163,,Sárospatak=1,
ermk8518,RMNY,2164,,Budapest=1,
ermk8520,RMNY,2165,,,Brassó
ermk8522,RMNY,2166,,Leeuwarden=1,
ermk8523,RMNY,2167,,Debrecen=1,
ermk8524,RMNY,2168,,Budapest=2,
ermk8525,RMNY,2169,,"Budapest=2, Cluj-Napoca=1, Sighişoara=1",
ermk8527,RMNY,2170,,"Budapest=1, Cluj-Napoca=3, Zalau=1",Szatmárnémeti
ermk8528,RMNY,2171,,"Bratislava=1, Budapest=3, Cluj-Napoca=2, Debrecen=2, Szeged=1, Târgu Mureş=1, Zagreb=1",
ermk8529,RMNY,2172,,Budapest=1,
ermk8530,RMNY,2173,,"Aiud=2, Budapest=4, Bucureşti=1, Cluj-Napoca=1, Târgu Mureş=1",
ermk8531,RMNY,2174,,,
ermk8532,RMNY,2175,,Budapest=1,
ermk8534,RMNY,2176,,Budapest=1,
ermk8535,RMNY,2177,,Levoča=1,
ermk8536,RMNY,2178,,,
ermk8537,RMNY,2179,,"Budapest=5, Cluj-Napoca=1, Levoča=1, Sárospatak=1",
ermk8538,RMNY,2180,,Budapest=2,
ermk8539,RMNY,2181,,Budapest=2,
ermk8540,RMNY,2182,,Martin=1,
ermk8541,RMNY,2183,,"Budapest=3, Cluj-Napoca=1, Zirc=1",
ermk8543,RMNY,2184,,Prešov=1,
ermk8544,RMNY,2185,,Budapest=2,
ermk8545,RMNY,2186,,Budapest=1,
ermk8546,RMNY,2187,,Budapest=1,
ermk8549,RMNY,2188,,Budapest=1,
ermk8551,RMNY,2189,,,
ermk8552,RMNY,2190,,Martin=1,
ermk8553,RMNY,2191,,"Budapest=2, Levoča=1, Martin=1, Prešov=1, Sopron=1",
ermk8555,RMNY,2192,,"Budapest=2, Liptovský Mikuláš=1, Martin=1",
ermk8556,RMNY,2193,,,
ermk8558,RMNY,2194,,,
ermk8559,RMNY,2195,,,
ermk8560,RMNY,2196,,Budapest=1,
ermk8561,RMNY,2197,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Oxford=1, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk8562,RMNY,2198,,,
ermk8563,RMNY,2199,,Csurgó=1,
ermk8564,RMNY,2200,,"Cluj-Napoca=1, Debrecen=1, Sárospatak=1, Sfântu Gheorghe=1, Târgu Mureş=1",Debrecen
ermk8566,RMNY,2201,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, London=1, Sárospatak=1, Szeged=1, Târgu-Mureş=1",
ermk8567,RMNY,2202,,,"Esztergom, Levoča"
ermk8568,RMNY,2203,,,
ermk8569,RMNY,2204,,,
ermk8570,RMNY,2205,,,
ermk8571,RMNY,2206,,"Braşov=1, Budapest=2, Cluj-Napoca=1, Târgu Mureş=1",
ermk8572,RMNY,2207,,Budapest=1,
ermk8573,RMNY,2208,,"Braşov=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, Sibiu=1, Sighişoara=1, Târgu Mureş=1",
ermk8574,RMNY,2209,,"Budapest=5, Cluj-Napoca=2, Sighişoara=1",
,RMNY,2210,,"Braşov=1, Bucureşti=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, Sibiu=1, Szeged=1",
ermk8576,RMNY,2211,,"Praha=1, Zalau=1",
ermk8577,RMNY,2212,,"Târgu Mureş=1, Sfântu Gheorghe=1",
ermk8578,RMNY,2213,,,
ermk8579,RMNY,2214,,,
ermk8580,RMNY,2215,,,
ermk8582,RMNY,2216,,"Budapest=2, Debrecen=1",
ermk8583,RMNY,2217,,"Budapest=2, Debrecen=1",
ermk8584,RMNY,2218,,,
ermk8585,RMNY,2219,,Budapest=2,
ermk8586,RMNY,2220,,"Budapest=1, Levoča=1",
ermk8587,RMNY,2221,,"Budapest=2, Cluj-Napoca=1, Levoča=2",Pozsony
ermk8588,RMNY,2222,,"Budapest=2, Martin=1, Pannonhalma=1, Regensburg=1, Sibiu=1",Nagyőr
ermk8589,RMNY,2223,,"Banská Bystrica=1",
ermk8590,RMNY,2224,,"Bratislava=1, Budapest=3, Cluj-Napoca=1, Prešov=1, Szarvas=1",
ermk8591,RMNY,2225,,"Budapest=2, Dolný Kubín=1",
ermk8592,RMNY,2226,,"Berlin=1, Budapest=3, Cluj-Napoca=2, Debrecen=2, Martin=1, Zagreb=1",
ermk8593,RMNY,2227,,"Bratislava=1, Valašské=1",
ermk8595,RMNY,2228,,"Banská Bystrica=1, Budapest=2",
ermk8597,RMNY,2229,,Berlin=1,
ermk8598,RMNY,2230,,Budapest=1,
ermk8599,RMNY,2231,,"Budapest=3, Martin=1, Prešov=1, Sárospatak=1, Satu Mare=1, Tokaj=1, Târgu Mureş=1","Rozsnyó, Debrecen"
ermk8600,RMNY,2232,,"Banská Bystrica=1, Budapest=3",
ermk8601,RMNY,2233,,Berlin=1,
ermk8602,RMNY,2234,,Budapest=1,
ermk8604,RMNY,2235,,,
ermk8605,RMNY,2236,,"Rajhrad=1, Wien=1",
ermk8607,RMNY,2237,,,
ermk8608,RMNY,2238,,"Brno=1, Budapest=3, Cluj-Napoca=1, London=1, Martin=1, Praha=1, Szeged=1, Zagreb=1",
ermk8609,RMNY,2239,,,
ermk8610,RMNY,2240,,,
ermk8611,RMNY,2241,,"Halle=1, Sibiu=3",Brassó
ermk8612,RMNY,2242,,"Bratislava=1, Budapest=1, Cluj-Napoca=1, Sibiu=3",
ermk8613,RMNY,2243,,Budapest=1,
ermk8614,RMNY,2244,,"Budapest=1, Liptovský Mikuláš=1",
ermk8615,RMNY,2245,,Budapest=1,
ermk8616,RMNY,2246,,Budapest=1,
ermk8619,RMNY,2247,,"Budapest=3, Cluj-Napoca=1, Debrecen=2, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk8620,RMNY,2248,,"Budapest=3, Cluj-Napoca=1, Debrecen=2, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk8621,RMNY,2249,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk8622,RMNY,2250,,"Budapest=3, Cluj-Napoca=1, Debrecen=2, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk8625,RMNY,2251,,"Târgu Mureş=1",
ermk8626,RMNY,2252,,"Budapest=2, Cluj-Napoca=1",
ermk8628,RMNY,2253,,Budapest=1,
,RMNY,2254,,Budapest=1,
ermk8633,RMNY,2255,,,
ermk8634,RMNY,2256,,,Sárospatak
ermk8635,RMNY,2257,,Budapest=2,
ermk8636,RMNY,2258,,Budapest=1,
ermk8638,RMNY,2259,,"Budapest=4, Cluj-Napoca=2",
ermk8639,RMNY,2260,,"Aiud=1, Budapest=1, Cluj-Napoca=2, Leipzig=1, Nižnij Novgorod=1, Sibiu=1, Târgu Mureş=2",Kolozsvár
ermk8642,RMNY,2261,,,
ermk8643,RMNY,2262,,Budapest=2,Debrecen
ermk8644,RMNY,2263,,Martin=1,
ermk8645,RMNY,2264,,Budapest=1,
ermk8647,RMNY,2265,,"Budapest=3, Martin=1, Pápa=1",Budapest
ermk8648,RMNY,2266,,"Alba Iulia=1, Bratislava=1, Budapest=1, Martin=1, Pápa=1, Pécs=1, Sibiu=1","Esztergom, Nyitra"
ermk8649,RMNY,2267,,"Budapest=2, Prešov=1",
ermk8650,RMNY,2268,,Martin=1,
ermk8651,RMNY,2269,,Cluj-Napoca=1,
ermk8652,RMNY,2270,,Cluj-Napoca=1,
ermk8655,RMNY,2271,,"Budapest=2, Cluj-Napoca=1, Prešov=1, Sárospatak=1",
ermk8656,RMNY,2272,,Budapest=1,
ermk8657,RMNY,2273,,Budapest=1,
ermk8659,RMNY,2274,,Budapest=1,
ermk8660,RMNY,2275,,Budapest=1,
ermk8661,RMNY,2276,,"Budapest=2, Leipzig=1, Levoča=1, Legnica=1, Wolfenbüttel=1",
ermk8662,RMNY,2277,,Budapest=1,
ermk8663,RMNY,2278,,Budapest=1,
ermk8664,RMNY,2279,,"Budapest=4, Eger=1, Halle=1, Linz=1, Praha=1, Prešov=1",Zirc
ermk8665,RMNY,2280,,Budapest=1,
ermk8666,RMNY,2281,,Kalocsa=1,
ermk8669,RMNY,2282,,"Budapest=1, Milano=1",
ermk8670,RMNY,2283,,,
ermk8672,RMNY,2284,,,
ermk8673,RMNY,2285,,"Braşov=1, Bratislava=1, Halle=1, Sibiu=6",
ermk8675,RMNY,2286,,"Budapest=1, Martin=1",
ermk8676,RMNY,2287,,"Budapest=1, Martin=1",
ermk8677,RMNY,2288,,Budapest=1,
ermk8678,RMNY,2289,,Budapest=1,
ermk8679,RMNY,2290,,"Banská Bystrica=1, Buchlov=1, Budapest=4, Prešov=1",
ermk8680,RMNY,2291,,"Budapest=3, Košice=1, Kremnica=1, Levoča=1, Pécs=1",
ermk8681,RMNY,2292,,Budapest=1,
ermk8682,RMNY,2293,,"Budapest=5, London=1, Martin=2, Praha=1, Trnava=1",
ermk8684,RMNY,2294,,Budapest=1,
ermk8685,RMNY,2295,,Martin=1,
ermk8686,RMNY,2296,,"Budapest=2, Martin=1",
ermk8687,RMNY,2297,,"Budapest=3, Cluj-Napoca=3, Debrecen=1, Târgu Mureş=2",
ermk8688,RMNY,2298,,"Berlin=1, Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk8689,RMNY,2299,,,
ermk8690,RMNY,2300,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8692,RMNY,2301,,"Aiud=1, Budapest=4, Cluj-Napoca=2, Debrecen=1, Sárospatak=1, Târgu Mureş=2",
ermk8693,RMNY,2302,,"Budapest=4, Cluj-Napoca=2, Debrecen=1, Sárospatak=1, Târgu Mureş=2",
ermk8694,RMNY,2303,,Budapest=1,
ermk8695,RMNY,2304,,"Aiud=1, Budapest=1, Cluj-Napoca=2, Debrecen=1, Esztergom=1, Kecskemét=1, Szeged=1",
ermk8696,RMNY,2305,,"Budapest=3, Cambridge=1, Cluj-Napoca=2, Debrecen=1, Paris=1",
ermk8697,RMNY,2306,,"Banská Bystrica=1, Bratislava=1, Budapest=4, Kremnica=1, Levoča=1, Miskolc=1",
ermk8698,RMNY,2307,,"Bratislava=1, Budapest=2, Halle=1, Levoča=1, Martin=1, Miskolc=1, Szeged=1",Besztercebánya
ermk8699,RMNY,2308,,Budapest=1,Berlin
ermk8700,RMNY,2309,,"Budapest=2, Cluj-Napoca=2, Debrecen=1, London=1, Oxford=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8701,RMNY,2310,,"Alba Iulia=1, Budapest=2, Cluj-Napoca=2, Debrecen=2, Košice=1, Sárospatak=1, Târgu Mureş=1",
ermk8703,RMNY,2311,,Budapest=2,
ermk8704,RMNY,2312,,Budapest=1,
ermk8705,RMNY,2313,,,
ermk8706,RMNY,2314,,"Budapest=4, Cluj-Napoca=3",
ermk8708,RMNY,2315,,,
ermk8709,RMNY,2316,,,
ermk8710,RMNY,2317,,Budapest=1,
,RMNY,2318,,"Budapest=3, Cluj-Napoca=1",
ermk8712,RMNY,2319,,Bratislava=1,
ermk8713,RMNY,2320,,"Bratislava=1, Budapest=3, Debrecen=2, London=1, Martin=1, Praha=1, Sárospatak=1, Szeged=1, Zagreb=1",
ermk8715,RMNY,2321,Vacat!,,
ermk8717,RMNY,2322,,Budapest=1,
ermk8718,RMNY,2323,,Levoča=1,Nagyszeben
ermk8720,RMNY,2324,,"Budapest=4, Wrocław=1",
ermk8721,RMNY,2325,,Budapest=1,
ermk8722,RMNY,2326,,Budapest=1,
ermk8724,RMNY,2327,,Sibiu=1,
ermk8725,RMNY,2328,,Budapest=1,
ermk8726,RMNY,2329,,Budapest=1,
ermk8727,RMNY,2330,,"Budapest=1, Martin=1",
ermk8728,RMNY,2331,,Prešov=1,
ermk8729,RMNY,2332,,Budapest=1,
ermk8730,RMNY,2333,,Budapest=3,
ermk8733,RMNY,2334,,"Bratislava=1, Brno=1, Budapest=1, Kraków=1, Martin=1, Pannonhalma=1, Praha=1",
ermk8734,RMNY,2335,,Martin=1,
ermk8735,RMNY,2336,,"Budapest=1, Cluj-Napoca=1",
ermk8736,RMNY,2337,,"Budapest=2, Martin=1",
ermk8737,RMNY,2338,,"Budapest=2, Kraków=1, Martin=2, Pannonhalma=1",
ermk8738,RMNY,2339,,Budapest=4,
ermk8739,RMNY,2340,,"Budapest=3, Eger=1, Kežmarok=1, Pannonhalma=1",
ermk8741,RMNY,2341,,"Bratislava=1, Budapest=4, Cluj-Napoca=1, Debrecen=1, Esztergom=1, Sopron=1, Szeged=1",
ermk8742,RMNY,2342,,Budapest=1,
ermk8744,RMNY,2343,,"Braşov=1, Budapest=3, Cluj-Napoca=1, Debrecen=1, Halle=1, Martin=1, Sibiu=1, Târgu Mureş=1",
ermk8746,RMNY,2344,,"Budapest=3, Kremnica=1, Prešov=1",
ermk8747,RMNY,2345,,"Bratislava=1, Martin=1",
ermk8748,RMNY,2346,,Budapest=1,
ermk8749,RMNY,2347,,"Bratislava=2, Budapest=2, Liptovský Mikuláš=2, Martin=2, Praha=1",
ermk8751,RMNY,2348,,Budapest=1,
ermk8752,RMNY,2349,,,
ermk8753,RMNY,2350,,,
ermk8758,RMNY,2351,,,
ermk8759,RMNY,2352,,"Berlin=1, Budapest=4, Cluj-Napoca=1, Sárospatak=1",Budapest
ermk8760,RMNY,2353,,"Budapest=1, Cluj-Napoca=1",
ermk8761,RMNY,2354,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Martin=1, Sárospatak=1, Sibiu=1, Târgu Mureş=1",
ermk8762,RMNY,2355,,"Târgu Mureş=1",
ermk8763,RMNY,2356,,"Budapest=1, Halle=1, Martin=1, Nižnij Novgorod=2",
ermk8764,RMNY,2357,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8765,RMNY,2358,,"Budapest=1, London=1, Washington=1, CERL=1",
ermk8768,RMNY,2359,,Budapest=1,
,RMNY,2360,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, London=1, Sárospatak=1, Szeged=1, Wien=1, Zagreb=1",
ermk8772,RMNY,2361,,"Alba Iulia=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, Levoča=1, Sárospatak=1, Sopron=1",
ermk8773,RMNY,2362,,"Budapest=1, Debrecen=1, Sárospatak=1, Târgu Mureş=1",
,RMNY,2363,,Budapest=1,Budapest
ermk8775,RMNY,2364,,"Budapest=3, Cluj-Napoca=1",
ermk8776,RMNY,2365,,"Alba Iulia=1, Arad=1, Bucureşti=2, Budapest=2, Cluj-Napoca=1, Debrecen=1, Oradea=1, Pannonhalma=1, Sibiu=2",
ermk8777,RMNY,2366,,"Budapest=1, Sibiu=1, Târgu Mureş=2",
ermk8778,RMNY,2367,,Cluj-Napoca=1,
ermk8779,RMNY,2368,,Budapest=2,
ermk8780,RMNY,2369,,,
ermk8781,RMNY,2370,,,
ermk8782,RMNY,2371,,,
ermk8785,RMNY,2372,,,
ermk8786,RMNY,2373,,"Budapest=1, Levoča=1",Debrecen
ermk8787,RMNY,2374,,"Berlin=1, Budapest=2",
ermk8788,RMNY,2375,,Cluj-Napoca=1,
ermk8789,RMNY,2376,,"Banská Bystrica=1",
ermk8790,RMNY,2377,,,
ermk8791,RMNY,2378,,Martin=1,
ermk8792,RMNY,2379,,Budapest=2,
ermk8795,RMNY,2380,,"Budapest=2, Levoča=1",
,RMNY,2381,,"Budapest=3, Cluj-Napoca=1, Sárospatak=1, Vác=1",
ermk8797,RMNY,2382,,Budapest=1,Turócszentmárton
ermk8798,RMNY,2383,,Budapest=1,
ermk8799,RMNY,2384,,Košice=1,
ermk8801,RMNY,2385,,Budapest=1,
ermk8802,RMNY,2386,,Budapest=1,
ermk8803,RMNY,2387,,,
ermk8804,RMNY,2388,,"Budapest=1, Brno=1, Kraków=1, Rajhrad=1, Wien=1",
ermk8806,RMNY,2389,,Budapest=1,
ermk8808,RMNY,2390,,"Budapest=1, Cluj-Napoca=1, Gdańsk=1, Greifswald=1, Halle=1, London=1, Martin=1, Nižnij Novgorod=1, Oxford=1, Prešov=1, Strasbourg=1",Eperjes
ermk8810,RMNY,2391,,,
ermk8811,RMNY,2392,,Budapest=1,Debrecen
ermk8812,RMNY,2393,,Sibiu=1,
ermk8813,RMNY,2394,,"Budapest=3, Halle=1, Martin=1",
ermk8814,RMNY,2395,,Budapest=2,
ermk8815,RMNY,2396,,"Budapest=1, Trenčín=1",
ermk8816,RMNY,2397,,Martin=1,
ermk8818,RMNY,2398,,,
ermk8820,RMNY,2399,,Budapest=1,
ermk8821,RMNY,2400,,Budapest=1,
ermk8822,RMNY,2401,,"Budapest=1, Debrecen=1, Sárospatak=1",
