RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-ID,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
RMNY-C-6778,,6778,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6779,,6779,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6780,,6780,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6781,,6781,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6782,,6782,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6783,,6783,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6784,,6784,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6785,,6785,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6786,,6786,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6787,,6787,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6788,,6788,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6789,,6789,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6790,,6790,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6791,,6791,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6792,,6792,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6793,,6793,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6794,,6794,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6795,,6795,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6796,,6796,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
RMNY-C-6797,,6797,,,RMNY1353,,,n.p.,,,,,,,
RMNY-C-6798,,6798,egyedi,eredeti,RMNY1354,Budapest,Gergely,2,*,,,,,,
RMNY-C-6799,,6799,egyedi,eredeti,RMNY1354,Budapest,Nat,4,*,,,,suppl. phot. (Eisenstadt),,
RMNY-C-6800,,6800,egyedi,eredeti,RMNY1354,Debrecen,Ref,4,*,,,,,,
RMNY-C-6801,,6801,egyedi,eredeti,RMNY1354,Debrecen,Ref,4,*,,,,,,
RMNY-C-6802,,6802,egyedi,eredeti,RMNY1354,Eisenstadt,Eszterházy,1,,,,,,,
RMNY-C-6803,,6803,egyedi,eredeti,RMNY1354,Pápa,Ref,4,,,,,,,
RMNY-C-6804,,6804,egyedi,eredeti,RMNY1355,Budapest,Nat,4,,,,suppl. phot. (Pápa),,,
RMNY-C-6805,,6805,egyedi,eredeti,RMNY1355,Cluj-Napoca,Univ,3,,,,,,,
RMNY-C-6806,,6806,egyedi,eredeti,RMNY1355,Pápa,Ref,4,,,,,,,
RMNY-C-6807,,6807,egyedi,eredeti,RMNY1356,Budapest,Arch,1,,,,,,,
RMNY-C-6808,,6808,egyedi,eredeti,RMNY1356,Budapest,Nat,1,,,,,,,
RMNY-C-6809,,6809,egyedi,eredeti,RMNY1356,Budapest,Nat,4,,,,,,,
RMNY-C-6810,,6810,egyedi,eredeti,RMNY1356,Cluj-Napoca,Univ,0,,,,,,,
RMNY-C-6811,,6811,egyedi,eredeti,RMNY1357,Budapest,Nat,3,,,,,,,
RMNY-C-6812,,6812,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,,,,
RMNY-C-6813,,6813,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,,,,
RMNY-C-6814,,6814,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,,,,
RMNY-C-6815,,6815,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,,,,
RMNY-C-6816,,6816,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,suppl. phot.,,,
RMNY-C-6817,,6817,egyedi,eredeti,RMNY1357,Tîrgu Mureş,,2,*,,,,,,
RMNY-C-6818,,6818,egyedi,eredeti,RMNY1358,Budapest,Nat,1,,,,,,,
RMNY-C-6819,,6819,egyedi,eredeti,RMNY1359,Budapest,Acad,1,,,,,,,
RMNY-C-6820,,6820,egyedi,eredeti,RMNY1359,Budapest,Nat,1,,,,,,,
RMNY-C-6821,,6821,egyedi,eredeti,RMNY1360,Aiud,,2,,,,,,,
RMNY-C-6822,,6822,egyedi,eredeti,RMNY1360,Budapest,Nat,2,,,,suppl. phot. (Cluj),,,
RMNY-C-6823,,6823,egyedi,eredeti,RMNY1360,Budapest,Univ,2,*,,,,,,
RMNY-C-6824,,6824,egyedi,eredeti,RMNY1360,Cluj-Napoca,Univ,1,,,,,,,
RMNY-C-6825,,6825,egyedi,eredeti,RMNY1360,Tîrgu Mureş,,1,,,,,,,
RMNY-C-6826,,6826,egyedi,eredeti,RMNY1361,Budapest,Nat,1,,,,,,,
RMNY-C-6827,,6827,,,RMNY1362,,,n.p.,,,,,,,
RMNY-C-6828,,6828,egyedi,eredeti,RMNY1363,Budapest,Nat,1,,,,,,,
RMNY-C-6829,,6829,egyedi,eredeti,RMNY1363,Budapest,Nat,2,,,,,,,
RMNY-C-6830,,6830,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6831,,6831,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6832,,6832,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6833,,6833,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6834,,6834,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6835,,6835,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6836,,6836,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6837,,6837,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6838,,6838,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6839,,6839,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6840,,6840,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
RMNY-C-6841,,6841,egyedi,eredeti,RMNY1365,Budapest,Acad,2,,,,,,,
RMNY-C-6842,,6842,egyedi,eredeti,RMNY1365,Budapest,Nat,1,,,,,,,
RMNY-C-6843,,6843,egyedi,eredeti,RMNY1366,Budapest,Nat,1,,,,,,,
RMNY-C-6844,,6844,egyedi,eredeti,RMNY1366,Budapest,Nat,1,,,,,,,
RMNY-C-6845,,6845,egyedi,eredeti,RMNY1366,Levoča,Ev,0,,,,,,,
RMNY-C-6846,,6846,egyedi,eredeti,RMNY1366,Martin,MS,1,,,,,,,
RMNY-C-6847,,6847,,,RMNY1367,,,n.p.,,,,,,,
RMNY-C-6848,,6848,,,RMNY1368,,,n.p.,,,,,,,
RMNY-C-6849,,6849,egyedi,eredeti,RMNY1369,Budapest,Nat,3,*,,,,,,
RMNY-C-6850,,6850,egyedi,eredeti,RMNY1370,Budapest,Nat,4,*,,,,,,
RMNY-C-6851,,6851,egyedi,eredeti,RMNY1370,Budapest,Nat,4,,,,,,,
RMNY-C-6852,,6852,egyedi,eredeti,RMNY1370,Budapest,Nat,4,,,,,,,
RMNY-C-6853,,6853,,,RMNY1371,,,n.p.,,,,,,,
RMNY-C-6854,,6854,egyedi,eredeti,RMNY1372,Budapest,Acad,1,,,,,,,
RMNY-C-6855,,6855,egyedi,eredeti,RMNY1372,Budapest,Nat,2,*,,,,,,
RMNY-C-6856,,6856,egyedi,eredeti,RMNY1372,Debrecen,Ref,2,*,,,,,,
RMNY-C-6857,,6857,egyedi,eredeti,RMNY1372,Košice,Scient,2,*,,,,,,
RMNY-C-6858,,6858,egyedi,eredeti,RMNY1372,Sárospatak,Ref,2,,,,,,,
RMNY-C-6859,,6859,egyedi,eredeti,RMNY1372,Sárospatak,Ref,3,,,,,,,
RMNY-C-6860,,6860,egyedi,eredeti,RMNY1372,Tîrgu Mureş,,2,,,,,,,
RMNY-C-6861,,6861,,,RMNY1374,,,n.p.,,,,,,,
RMNY-C-6862,,6862,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6863,,6863,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6864,,6864,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6865,,6865,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6866,,6866,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6867,,6867,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6868,,6868,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6869,,6869,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6870,,6870,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6871,,6871,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6872,,6872,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6873,,6873,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6874,,6874,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6875,,6875,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6876,,6876,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6877,,6877,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6878,,6878,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6879,,6879,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6880,,6880,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6881,,6881,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6882,,6882,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6883,,6883,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6884,,6884,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6885,,6885,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6886,,6886,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6887,,6887,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6888,,6888,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6889,,6889,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6890,,6890,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6891,,6891,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6892,,6892,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6893,,6893,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6894,,6894,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6895,,6895,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6896,,6896,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6897,,6897,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6898,,6898,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6899,,6899,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6900,,6900,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6901,,6901,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6902,,6902,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6903,,6903,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6904,,6904,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6905,,6905,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6906,,6906,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6907,,6907,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6908,,6908,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6909,,6909,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6910,,6910,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6911,,6911,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6912,,6912,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6913,,6913,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6914,,6914,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6915,,6915,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6916,,6916,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6917,,6917,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6918,,6918,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6919,,6919,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6920,,6920,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6921,,6921,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6922,,6922,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6923,,6923,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6924,,6924,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6925,,6925,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6926,,6926,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6927,,6927,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6928,,6928,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6929,,6929,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6930,,6930,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6931,,6931,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6932,,6932,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6933,,6933,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6934,,6934,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6935,,6935,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6936,,6936,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6937,,6937,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6938,,6938,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
RMNY-C-6939,,6939,csoportos,eredeti,RMNY1376,In 30 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,43 expl.,
