RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-ID,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
,,,egyedi,eredeti,RMNY1178,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1179,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1179,Tîrgu Mureş,,1,,,,,,,
,,,egyedi,phot.,RMNY1180,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1180,Gyöngyös,,2,,,,,,,
,,,egyedi,phot.,RMNY1181,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1181,Wolfenbüttel,,4,,,,,,,
,,,egyedi,eredeti,RMNY1182,Budapest,Nat,1,,,,,,,
,,,,,RMNY1183,,,n.p.,,,,,,,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1184,In 11 bibliothecis,,n.a.,,,,"Budapest Acad, Nat, Univ; Cluj-Napoca Univ; Martin MS etc.",,11 expl.,
,,,egyedi,eredeti,RMNY1185,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY1185,Budapest,Arch,1,,,,,,,
,,,egyedi,eredeti,RMNY1185,Budapest,Arch,1,,,,,,,
,,,,,RMNY1186,,,n.p.,,,,,,,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,csoportos,eredeti,RMNY1187,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Tîrgu Mureş; etc.",,26 expl.,
,,,,,RMNY1188,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY1189,Budapest,Nat,1,,,,,,,
,,,egyedi,phot.,RMNY1190,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1190,Martin,MS,1,,,,,,,
,,,egyedi,phot.,RMNY1191,Budapest,Acad,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1191,Levoča,Ev,1,,,,,,,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1192,In 9 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; Cluj-Napoca: Univ; etc.",,13 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,csoportos,eredeti,RMNY1193,In 19 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,29 expl.,
,,,,,RMNY1194,,,n.p.,,,,,,,
,,,,,RMNY1195,,,n.p.,,,,,,,
,,,,,RMNY1196,,,n.p.,,,,,,,
,,,egyedi,phot.,RMNY1197,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1197,Budapest,Piar,3,,,(Lukinich),,,,
,,,egyedi,eredeti,RMNY1198,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY1199,Budapest,Nat,3,*,,,,,,
,,,egyedi,eredeti,RMNY1200A,Budapest,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY1201,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY1202,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1202,Budapest,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY1203,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1203,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1203,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY1204,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY1204,Budapest,Nat,3,*,,,,,,
,,,egyedi,eredeti,RMNY1204,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1205,Budapest,Acad,3,,,"(Gyüd, Kálmán Farkas)",,,,
,,,egyedi,eredeti,RMNY1205,Budapest,Nat,2,,,,,,,
,,,,,RMNY1206,,,n.p.,,,,,,,
,,,egyedi,phot.,RMNY1207,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1207,London,BM,1,,,,,,,
,,,egyedi,phot.,RMNY1208,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1208,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY1209,Budapest,Arch,1,,,,,,,
,,,egyedi,eredeti,RMNY1209,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1209,Cluj-Napoca,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY1209,Debrecen,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY1209,Győr,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY1209,Leipzig,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY1209,Sárospatak,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY1209,Tîrgu Mureş,,0,,,,,,,
,,,egyedi,phot.,RMNY1210,Budapest,Acad,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1210,Kežmarok,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY1211,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1212,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1213,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1214A,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY1214A,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY1214A,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1214A,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY1214A,Cluj-Napoca,Acad II,2,*,,,,,,
,,,egyedi,eredeti,RMNY1214A,Cluj-Napoca,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY1214A,Cluj-Napoca,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY1214A,Sárospatak,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY1214,Budapest,Endrei Walter,4,,,,,,,
,,,egyedi,eredeti,RMNY1214,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1214,Budapest,Nat,4,,,,phot. suppl.,,,
,,,egyedi,eredeti,RMNY1215,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1216,Budapest,Acad,1,,,,,,,
,,,egyedi,phot.,RMNY1216,Budapest,Nat,phot.,,,(Budapest Acad),,,,
,,,egyedi,eredeti,RMNY1216,Tîrgu Mureş,,1,,,,,,,
,,,egyedi,eredeti,RMNY1219,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY1219,Budapest,Gergely,2,*,(B-var.),,,,,
,,,egyedi,eredeti,RMNY1219,Budapest,Nat,2,*,(B-var.),,,phot. partim suppl. (Cluj Acad II),,
,,,egyedi,eredeti,RMNY1219,Cluj-Napoca,Acad II,3,*,(A-var.),,,,,
,,,egyedi,eredeti,RMNY1219,Cluj-Napoca,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY1219,Sárospatak,Ref,2,*,(B-var.),,,,,
,,,egyedi,eredeti,RMNY1219,Sárospatak,Ref,3,,,,,,,
,,,egyedi,eredeti,RMNY1219,Tîrgu Mureş,,2,,,,,,,
,,,egyedi,phot.,RMNY1220,Budapest,Acad,phot.,,,,,,,
,,,egyedi,eredeti,RMNY1220,Levoča,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY1221,Budapest,Acad,3,,,,,,,
,,,egyedi,phot.,RMNY1221,Budapest,Nat,phot.,,,,,,,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
,,,csoportos,eredeti,RMNY1222,In 14 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Acad; Sárospatak Ref; Tîrgu Mureş; etc.",,27 expl.,
